PO ID,PO Date,Supplier ID,Category ID,Business Unit,Contract ID,Qty Ordered,Unit Price,Total Amount,Cycle Time (Days),Actual Delivery,Requested Delivery,On Time?,Delivery Variance (Days),Defect Rate (%),Payment Terms (Days),PO Status
PO-03620,08/03/2024,SUP-032,CAT-07,BU-05,CON-0077,126,"$3,060.95","$385,679.69",13,08/13/2024,08/16/2024,1,-3,1.39%,60,Completed
PO-03621,10/03/2024,SUP-065,CAT-14,BU-06,,496,"$2,574.74","$1,277,070.79",4,10/04/2024,10/07/2024,1,-3,2.27%,90,Completed
PO-03622,02/11/2024,SUP-035,CAT-09,BU-07,CON-0015,12,"$4,151.11","$49,813.31",28,03/10/2024,03/10/2024,1,0,1.76%,30,Completed
PO-03623,03/26/2024,SUP-045,CAT-01,BU-08,,405,"$2,690.66","$1,089,716.84",2,03/27/2024,03/28/2024,1,-1,1.61%,90,Completed
PO-03624,08/08/2024,SUP-077,CAT-14,BU-05,,9,"$168,044.12","$1,512,397.12",29,09/03/2024,09/06/2024,1,-3,1.43%,60,Completed
PO-03625,02/25/2024,SUP-027,CAT-14,BU-02,CON-0058,125,"$13,797.73","$1,724,716.10",2,02/26/2024,02/27/2024,1,-1,2.05%,30,Completed
PO-03626,10/28/2024,SUP-005,CAT-14,BU-04,CON-0084,485,"$2,749.24","$1,333,380.63",4,10/30/2024,11/01/2024,1,-2,2.64%,30,Pending
PO-03627,03/11/2024,SUP-047,CAT-14,BU-06,CON-0099,155,"$9,589.21","$1,486,327.99",26,04/06/2024,04/06/2024,1,0,6.58%,90,Completed
PO-03628,04/15/2024,SUP-070,CAT-10,BU-04,CON-0063,396,$829.60,"$328,520.63",16,04/28/2024,05/01/2024,1,-3,5.05%,30,Completed
PO-03629,01/18/2024,SUP-065,CAT-01,BU-06,CON-0103,403,"$2,705.53","$1,090,330.07",10,01/29/2024,01/28/2024,0,1,2.04%,90,Completed
PO-03630,09/16/2024,SUP-024,CAT-07,BU-04,,288,"$12,117.22","$3,489,759.30",34,10/19/2024,10/20/2024,1,-1,10.57%,30,Completed
PO-03631,03/25/2024,SUP-067,CAT-03,BU-05,,10,"$28,838.80","$288,388.02",15,04/08/2024,04/09/2024,1,-1,1.02%,30,Completed
PO-03632,08/22/2024,SUP-041,CAT-01,BU-07,CON-0040,230,"$9,384.75","$2,158,492.21",18,09/26/2024,09/09/2024,0,17,8.37%,60,Completed
PO-03633,10/27/2024,SUP-043,CAT-01,BU-01,CON-0103,18,"$116,627.73","$2,099,299.22",22,11/16/2024,11/18/2024,1,-2,1.32%,90,Completed
PO-03634,02/19/2024,SUP-007,CAT-06,BU-08,CON-0029,423,"$5,068.24","$2,143,865.88",23,03/22/2024,03/13/2024,0,9,8.76%,90,Completed
PO-03635,06/20/2024,SUP-022,CAT-06,BU-01,,459,"$5,035.79","$2,311,428.48",39,07/29/2024,07/29/2024,1,0,5.83%,90,Pending
PO-03636,04/16/2024,SUP-011,CAT-15,BU-01,,388,$124.66,"$48,368.30",19,05/03/2024,05/05/2024,1,-2,5.27%,90,Completed
PO-03637,08/03/2024,SUP-051,CAT-01,BU-05,CON-0095,201,"$1,260.73","$253,405.95",28,09/09/2024,08/31/2024,0,9,8.80%,30,Completed
PO-03638,05/16/2024,SUP-074,CAT-14,BU-04,CON-0082,359,"$1,824.69","$655,065.46",13,05/27/2024,05/29/2024,1,-2,0.32%,60,Completed
PO-03639,04/25/2024,SUP-025,CAT-01,BU-01,CON-0040,444,"$4,020.38","$1,785,047.82",31,05/23/2024,05/26/2024,1,-3,6.97%,90,Completed
PO-03640,09/02/2024,SUP-008,CAT-11,BU-08,,194,$251.11,"$48,715.53",29,09/29/2024,10/01/2024,1,-2,7.65%,60,Completed
PO-03641,07/01/2024,SUP-038,CAT-01,BU-03,CON-0103,72,"$8,483.09","$610,782.26",5,07/05/2024,07/06/2024,1,-1,1.15%,90,Completed
PO-03642,02/09/2024,SUP-061,CAT-12,BU-02,,221,$130.38,"$28,815.02",21,03/09/2024,03/01/2024,0,8,4.44%,60,Completed
PO-03643,02/18/2024,SUP-080,CAT-09,BU-03,,31,"$1,524.20","$47,250.35",29,03/15/2024,03/18/2024,1,-3,9.05%,30,Completed
PO-03644,07/20/2024,SUP-069,CAT-04,BU-01,CON-0043,393,"$1,165.01","$457,850.31",19,08/08/2024,08/08/2024,1,0,6.18%,90,Completed
PO-03645,12/12/2024,SUP-059,CAT-14,BU-06,CON-0058,116,"$13,825.73","$1,603,784.86",19,12/30/2024,12/31/2024,1,-1,5.43%,60,Completed
PO-03646,09/09/2024,SUP-063,CAT-01,BU-02,CON-0040,367,"$5,386.11","$1,976,701.15",26,10/03/2024,10/05/2024,1,-2,6.20%,60,Completed
PO-03647,01/17/2024,SUP-037,CAT-09,BU-07,CON-0015,148,"$1,582.67","$234,234.55",7,01/22/2024,01/24/2024,1,-2,0.79%,90,Completed
PO-03648,02/09/2024,SUP-079,CAT-15,BU-03,,202,"$2,965.75","$599,081.09",45,04/06/2024,03/25/2024,0,12,7.05%,90,Completed
PO-03649,02/07/2024,SUP-079,CAT-09,BU-07,CON-0015,72,"$3,964.16","$285,419.56",25,03/03/2024,03/03/2024,1,0,13.25%,90,Pending
PO-03650,04/21/2024,SUP-026,CAT-12,BU-01,,46,"$6,388.41","$293,866.67",22,05/19/2024,05/13/2024,0,6,7.87%,30,Completed
PO-03651,02/22/2024,SUP-032,CAT-07,BU-01,CON-0077,133,"$2,857.01","$379,982.92",10,03/04/2024,03/03/2024,0,1,1.61%,60,Completed
PO-03652,03/23/2024,SUP-055,CAT-14,BU-02,,155,"$9,059.05","$1,404,153.29",16,04/06/2024,04/08/2024,1,-2,1.42%,30,Completed
PO-03653,01/22/2024,SUP-060,CAT-14,BU-08,,360,$650.22,"$234,078.66",19,02/07/2024,02/10/2024,1,-3,4.95%,60,Completed
PO-03654,10/28/2024,SUP-059,CAT-05,BU-07,CON-0011,171,$964.83,"$164,986.61",11,11/24/2024,11/08/2024,0,16,2.41%,60,Completed
PO-03655,09/04/2024,SUP-010,CAT-01,BU-01,CON-0040,270,"$8,341.72","$2,252,263.52",12,09/16/2024,09/16/2024,1,0,2.98%,90,Completed
PO-03656,12/04/2024,SUP-038,CAT-09,BU-08,,160,$705.49,"$112,878.35",8,12/11/2024,12/12/2024,1,-1,0.57%,90,Completed
PO-03657,04/06/2024,SUP-044,CAT-06,BU-03,CON-0061,428,"$7,811.58","$3,343,356.17",25,05/01/2024,05/01/2024,1,0,6.02%,60,Completed
PO-03658,01/08/2024,SUP-074,CAT-15,BU-06,,115,"$1,328.14","$152,736.31",13,01/19/2024,01/21/2024,1,-2,1.97%,60,Completed
PO-03659,01/01/2024,SUP-013,CAT-12,BU-05,,365,$49.10,"$17,921.18",12,01/28/2024,01/13/2024,0,15,2.39%,60,Completed
PO-03660,06/12/2024,SUP-013,CAT-15,BU-07,,115,"$1,337.68","$153,832.84",2,06/14/2024,06/14/2024,1,0,2.73%,60,Completed
PO-03661,03/23/2024,SUP-076,CAT-09,BU-07,,329,$116.65,"$38,376.56",34,05/08/2024,04/26/2024,0,12,11.24%,90,Completed
PO-03662,06/08/2024,SUP-030,CAT-13,BU-05,,350,"$2,756.95","$964,931.92",15,06/20/2024,06/23/2024,1,-3,1.30%,90,Completed
PO-03663,01/25/2024,SUP-066,CAT-03,BU-02,,28,"$9,081.98","$254,295.34",28,02/29/2024,02/22/2024,0,7,1.19%,30,Completed
PO-03664,03/18/2024,SUP-008,CAT-13,BU-06,CON-0041,418,"$4,202.88","$1,756,805.14",25,04/10/2024,04/12/2024,1,-2,3.25%,60,Completed
PO-03665,02/23/2024,SUP-067,CAT-10,BU-08,CON-0063,462,$360.59,"$166,594.04",13,03/07/2024,03/07/2024,1,0,1.39%,30,Pending
PO-03666,03/26/2024,SUP-069,CAT-14,BU-08,CON-0082,256,$374.67,"$95,914.34",16,04/09/2024,04/11/2024,1,-2,1.98%,90,Completed
PO-03667,12/24/2024,SUP-039,CAT-09,BU-08,,299,$733.57,"$219,337.32",17,01/08/2025,01/10/2025,1,-2,4.92%,30,Completed
PO-03668,04/18/2024,SUP-040,CAT-04,BU-06,,225,"$3,405.79","$766,303.31",9,04/25/2024,04/27/2024,1,-2,0.31%,30,Completed
PO-03669,01/11/2024,SUP-067,CAT-04,BU-02,,467,"$1,331.44","$621,781.75",9,01/20/2024,01/20/2024,1,0,0.67%,30,Cancelled
PO-03670,08/26/2024,SUP-014,CAT-10,BU-08,CON-0063,218,$708.74,"$154,504.32",7,08/31/2024,09/02/2024,1,-2,0.91%,90,Completed
PO-03671,12/13/2024,SUP-067,CAT-06,BU-06,CON-0029,245,"$6,350.79","$1,555,943.37",7,12/17/2024,12/20/2024,1,-3,0.74%,30,Completed
PO-03672,08/05/2024,SUP-071,CAT-09,BU-05,,168,"$13,218.43","$2,220,696.68",7,08/11/2024,08/12/2024,1,-1,6.64%,60,Completed
PO-03673,07/22/2024,SUP-043,CAT-04,BU-01,CON-0043,153,"$2,123.88","$324,954.23",10,07/30/2024,08/01/2024,1,-2,1.83%,90,Completed
PO-03674,06/02/2024,SUP-064,CAT-08,BU-04,,327,"$1,365.84","$446,630.37",11,06/25/2024,06/13/2024,0,12,1.89%,30,Completed
PO-03675,08/26/2024,SUP-070,CAT-15,BU-02,,187,$51.49,"$9,627.72",14,09/09/2024,09/09/2024,1,0,3.97%,30,Completed
PO-03676,04/10/2024,SUP-053,CAT-01,BU-02,CON-0040,336,$898.11,"$301,764.31",18,04/25/2024,04/28/2024,1,-3,6.51%,30,Completed
PO-03677,06/28/2024,SUP-029,CAT-10,BU-02,CON-0063,129,"$3,949.47","$509,482.04",6,07/01/2024,07/04/2024,1,-3,2.02%,30,Pending
PO-03678,02/16/2024,SUP-010,CAT-13,BU-03,CON-0096,198,"$21,516.88","$4,260,341.45",12,02/27/2024,02/28/2024,1,-1,0.58%,90,Completed
PO-03679,12/01/2024,SUP-076,CAT-15,BU-02,,466,$128.64,"$59,947.90",45,01/12/2025,01/15/2025,1,-3,10.88%,90,Cancelled
PO-03680,02/26/2024,SUP-069,CAT-14,BU-03,,134,"$8,703.92","$1,166,325.27",10,03/07/2024,03/07/2024,1,0,3.28%,90,Completed
PO-03681,08/02/2024,SUP-020,CAT-08,BU-04,CON-0119,328,$757.02,"$248,303.13",17,08/17/2024,08/19/2024,1,-2,4.67%,30,Completed
PO-03682,07/08/2024,SUP-071,CAT-14,BU-07,CON-0058,5,"$1,833,189.29","$9,165,946.44",18,07/23/2024,07/26/2024,1,-3,5.68%,60,Pending
PO-03683,06/17/2024,SUP-071,CAT-06,BU-01,,234,"$59,912.69","$14,019,569.90",24,07/11/2024,07/11/2024,1,0,7.06%,60,Completed
PO-03684,06/21/2024,SUP-021,CAT-10,BU-03,,233,"$1,772.01","$412,879.42",9,06/27/2024,06/30/2024,1,-3,7.30%,30,Completed
PO-03685,02/24/2024,SUP-022,CAT-14,BU-03,,484,"$2,670.25","$1,292,398.95",35,03/27/2024,03/30/2024,1,-3,7.40%,90,Pending
PO-03686,08/28/2024,SUP-009,CAT-12,BU-01,,65,"$4,677.46","$304,034.73",29,10/16/2024,09/26/2024,0,20,10.96%,90,Completed
PO-03687,01/23/2024,SUP-077,CAT-11,BU-05,CON-0001,171,$234.94,"$40,173.90",24,02/14/2024,02/16/2024,1,-2,3.14%,60,Completed
PO-03688,02/13/2024,SUP-026,CAT-01,BU-08,CON-0095,46,"$32,657.59","$1,502,249.11",8,02/19/2024,02/21/2024,1,-2,7.58%,30,Completed
PO-03689,07/28/2024,SUP-068,CAT-06,BU-06,CON-0029,135,"$23,910.16","$3,227,871.06",27,09/10/2024,08/24/2024,0,17,12.79%,90,Pending
PO-03690,07/14/2024,SUP-011,CAT-01,BU-01,CON-0103,358,"$3,361.99","$1,203,592.03",27,08/10/2024,08/10/2024,1,0,1.60%,90,Completed
PO-03691,05/20/2024,SUP-008,CAT-03,BU-05,,338,$517.83,"$175,027.80",12,05/30/2024,06/01/2024,1,-2,4.25%,60,Completed
PO-03692,12/17/2024,SUP-079,CAT-10,BU-02,,42,"$11,012.87","$462,540.58",40,01/23/2025,01/26/2025,1,-3,8.68%,90,Completed
PO-03693,08/09/2024,SUP-044,CAT-06,BU-05,CON-0061,431,"$2,464.33","$1,062,124.70",8,08/15/2024,08/17/2024,1,-2,3.95%,60,Completed
PO-03694,01/25/2024,SUP-067,CAT-15,BU-07,,337,"$5,446.34","$1,835,418.13",4,01/31/2024,01/29/2024,0,2,1.67%,30,Completed
PO-03695,03/12/2024,SUP-059,CAT-07,BU-01,,108,"$4,035.04","$435,784.21",28,04/08/2024,04/09/2024,1,-1,4.12%,60,Completed
PO-03696,08/22/2024,SUP-079,CAT-01,BU-03,CON-0103,216,"$8,512.15","$1,838,623.54",31,09/21/2024,09/22/2024,1,-1,8.09%,90,Completed
PO-03697,10/01/2024,SUP-001,CAT-10,BU-02,CON-0063,439,$193.04,"$84,743.13",4,10/03/2024,10/05/2024,1,-2,0.88%,90,Completed
PO-03698,03/22/2024,SUP-037,CAT-01,BU-08,CON-0040,60,"$6,287.05","$377,222.95",11,04/02/2024,04/02/2024,1,0,2.69%,90,Completed
PO-03699,02/05/2024,SUP-040,CAT-14,BU-05,CON-0058,493,"$2,317.30","$1,142,430.94",9,02/12/2024,02/14/2024,1,-2,2.51%,30,Completed
PO-03700,08/16/2024,SUP-037,CAT-04,BU-08,CON-0043,171,"$5,315.84","$909,008.48",9,08/22/2024,08/25/2024,1,-3,2.83%,90,Pending
PO-03701,01/26/2024,SUP-008,CAT-13,BU-01,CON-0096,158,"$10,636.90","$1,680,630.92",27,02/19/2024,02/22/2024,1,-3,4.53%,60,Completed
PO-03702,07/25/2024,SUP-018,CAT-06,BU-01,CON-0029,445,"$1,794.32","$798,471.57",33,08/26/2024,08/27/2024,1,-1,8.48%,90,Completed
PO-03703,04/25/2024,SUP-056,CAT-04,BU-03,CON-0043,185,"$2,085.17","$385,755.78",13,05/06/2024,05/08/2024,1,-2,1.00%,60,Completed
PO-03704,08/11/2024,SUP-050,CAT-15,BU-06,,137,"$1,679.02","$230,026.39",23,09/01/2024,09/03/2024,1,-2,5.60%,90,Completed
PO-03705,02/17/2024,SUP-061,CAT-10,BU-02,,181,$247.54,"$44,804.40",15,03/02/2024,03/03/2024,1,-1,3.38%,60,Completed
PO-03706,05/10/2024,SUP-057,CAT-07,BU-06,,261,$539.43,"$140,790.67",6,05/13/2024,05/16/2024,1,-3,0.86%,30,Pending
PO-03707,03/23/2024,SUP-040,CAT-14,BU-06,,392,"$3,113.69","$1,220,566.65",5,03/28/2024,03/28/2024,1,0,1.81%,30,Completed
PO-03708,06/04/2024,SUP-009,CAT-10,BU-02,CON-0063,439,$276.48,"$121,373.57",42,07/15/2024,07/16/2024,1,-1,6.91%,90,Completed
PO-03709,04/06/2024,SUP-074,CAT-03,BU-02,CON-0032,148,"$2,162.81","$320,096.26",3,04/09/2024,04/09/2024,1,0,2.54%,60,Completed
PO-03710,01/24/2024,SUP-012,CAT-13,BU-02,CON-0041,357,"$12,200.52","$4,355,587.13",14,02/05/2024,02/07/2024,1,-2,1.14%,60,Completed
PO-03711,02/18/2024,SUP-080,CAT-13,BU-01,CON-0096,133,"$27,971.30","$3,720,182.89",22,03/30/2024,03/11/2024,0,19,12.24%,30,Completed
PO-03712,05/20/2024,SUP-027,CAT-07,BU-05,CON-0077,299,"$1,138.57","$340,433.65",5,05/25/2024,05/25/2024,1,0,0.24%,30,Completed
PO-03713,06/03/2024,SUP-068,CAT-06,BU-08,CON-0061,269,"$4,423.34","$1,189,879.35",36,07/08/2024,07/09/2024,1,-1,5.27%,90,Completed
PO-03714,01/14/2024,SUP-041,CAT-05,BU-03,CON-0115,328,$462.85,"$151,814.79",40,02/22/2024,02/23/2024,1,-1,5.32%,60,Pending
PO-03715,08/14/2024,SUP-003,CAT-12,BU-06,,72,"$4,259.01","$306,648.68",27,09/28/2024,09/10/2024,0,18,6.27%,60,Completed
PO-03716,03/11/2024,SUP-080,CAT-08,BU-06,CON-0119,290,"$1,100.05","$319,015.83",42,04/28/2024,04/22/2024,0,6,7.99%,30,Pending
PO-03717,02/02/2024,SUP-064,CAT-04,BU-04,CON-0043,354,$387.06,"$137,020.59",14,02/15/2024,02/16/2024,1,-1,1.76%,30,Completed
PO-03718,01/25/2024,SUP-034,CAT-14,BU-06,CON-0082,355,"$1,159.27","$411,539.96",10,02/02/2024,02/04/2024,1,-2,0.87%,60,Completed
PO-03719,03/16/2024,SUP-010,CAT-04,BU-02,CON-0043,395,"$1,989.97","$786,037.92",5,03/20/2024,03/21/2024,1,-1,1.79%,90,Completed
PO-03720,03/14/2024,SUP-026,CAT-02,BU-03,,238,$233.46,"$55,563.24",15,03/26/2024,03/29/2024,1,-3,1.91%,30,Completed
PO-03721,08/02/2024,SUP-049,CAT-01,BU-01,CON-0095,141,"$6,868.73","$968,491.33",13,08/15/2024,08/15/2024,1,0,1.01%,30,Completed
PO-03722,02/24/2024,SUP-049,CAT-12,BU-04,,364,$383.84,"$139,717.07",19,03/14/2024,03/14/2024,1,0,1.26%,30,Completed
PO-03723,04/05/2024,SUP-013,CAT-13,BU-06,CON-0041,373,"$4,801.52","$1,790,965.58",5,04/14/2024,04/10/2024,0,4,1.42%,60,Completed
PO-03724,07/22/2024,SUP-049,CAT-04,BU-06,,160,"$4,446.05","$711,367.57",24,08/15/2024,08/15/2024,1,0,1.36%,30,Completed
PO-03725,08/05/2024,SUP-032,CAT-01,BU-06,,132,"$8,804.65","$1,162,213.88",2,08/06/2024,08/07/2024,1,-1,2.41%,60,Completed
PO-03726,07/02/2024,SUP-052,CAT-07,BU-02,CON-0077,272,"$9,590.96","$2,608,739.94",44,08/31/2024,08/15/2024,0,16,7.37%,30,Completed
PO-03727,03/07/2024,SUP-035,CAT-11,BU-01,CON-0001,407,$111.69,"$45,459.24",28,04/03/2024,04/04/2024,1,-1,3.56%,30,Completed
PO-03728,10/08/2024,SUP-066,CAT-15,BU-06,,285,$73.10,"$20,832.55",15,11/12/2024,10/23/2024,0,20,4.95%,30,Completed
PO-03729,07/17/2024,SUP-050,CAT-06,BU-01,,365,"$3,016.94","$1,101,184.68",13,08/06/2024,07/30/2024,0,7,7.35%,90,Cancelled
PO-03730,03/20/2024,SUP-017,CAT-04,BU-07,CON-0043,156,"$3,657.64","$570,592.29",15,04/03/2024,04/04/2024,1,-1,1.18%,60,Completed
PO-03731,06/11/2024,SUP-002,CAT-06,BU-06,CON-0061,305,"$4,356.71","$1,328,795.44",14,06/22/2024,06/25/2024,1,-3,1.94%,30,Completed
PO-03732,11/13/2024,SUP-076,CAT-06,BU-08,CON-0029,94,"$7,347.50","$690,665.45",16,11/26/2024,11/29/2024,1,-3,3.74%,90,Completed
PO-03733,04/03/2024,SUP-074,CAT-06,BU-02,CON-0061,434,"$7,119.26","$3,089,758.47",3,04/04/2024,04/06/2024,1,-2,1.15%,60,Completed
PO-03734,10/19/2024,SUP-011,CAT-12,BU-02,,26,"$13,618.14","$354,071.52",11,10/27/2024,10/30/2024,1,-3,1.94%,90,Pending
PO-03735,08/06/2024,SUP-071,CAT-06,BU-07,CON-0029,68,"$15,574.37","$1,059,057.18",27,09/01/2024,09/02/2024,1,-1,3.09%,60,Pending
PO-03736,10/24/2024,SUP-077,CAT-01,BU-03,,354,"$1,756.58","$621,829.58",11,11/01/2024,11/04/2024,1,-3,1.11%,60,Pending
PO-03737,10/05/2024,SUP-058,CAT-09,BU-03,,121,"$1,700.37","$205,744.63",17,10/22/2024,10/22/2024,1,0,4.97%,90,Completed
PO-03738,05/08/2024,SUP-043,CAT-09,BU-04,CON-0073,482,$606.93,"$292,539.44",22,06/05/2024,05/30/2024,0,6,5.12%,90,Completed
PO-03739,08/23/2024,SUP-067,CAT-01,BU-05,CON-0095,461,"$4,193.90","$1,933,386.03",14,09/06/2024,09/06/2024,1,0,1.38%,30,Completed
PO-03740,10/07/2024,SUP-049,CAT-07,BU-02,,329,$59.65,"$19,623.71",21,10/25/2024,10/28/2024,1,-3,3.74%,30,Completed
PO-03741,04/08/2024,SUP-049,CAT-02,BU-01,,370,"$1,542.71","$570,802.48",17,04/23/2024,04/25/2024,1,-2,3.95%,30,Completed
PO-03742,05/25/2024,SUP-026,CAT-09,BU-07,,307,$175.82,"$53,975.85",28,06/22/2024,06/22/2024,1,0,5.95%,30,Completed
PO-03743,05/07/2024,SUP-070,CAT-13,BU-03,CON-0041,144,"$39,556.19","$5,696,091.74",20,05/25/2024,05/27/2024,1,-2,2.16%,30,Completed
PO-03744,05/17/2024,SUP-029,CAT-15,BU-04,,481,$395.39,"$190,181.99",7,05/22/2024,05/24/2024,1,-2,0.65%,30,Completed
PO-03745,07/01/2024,SUP-050,CAT-13,BU-03,,362,"$1,100.06","$398,221.15",16,07/19/2024,07/17/2024,0,2,7.14%,90,Completed
PO-03746,02/09/2024,SUP-039,CAT-06,BU-02,,303,"$4,286.42","$1,298,784.26",11,02/19/2024,02/20/2024,1,-1,3.72%,30,Completed
PO-03747,04/17/2024,SUP-073,CAT-10,BU-04,CON-0063,179,"$2,742.36","$490,882.54",2,04/17/2024,04/19/2024,1,-2,2.08%,90,Completed
PO-03748,10/07/2024,SUP-026,CAT-01,BU-08,,176,"$5,030.97","$885,450.35",24,11/08/2024,10/31/2024,0,8,2.45%,30,Completed
PO-03749,01/17/2024,SUP-075,CAT-14,BU-06,CON-0058,313,"$4,261.28","$1,333,780.38",7,01/21/2024,01/24/2024,1,-3,5.06%,90,Completed
PO-03750,03/11/2024,SUP-072,CAT-12,BU-08,,95,"$1,393.44","$132,376.53",26,04/22/2024,04/06/2024,0,16,4.55%,60,Completed
PO-03751,07/23/2024,SUP-025,CAT-14,BU-01,,455,$149.13,"$67,853.88",17,08/08/2024,08/09/2024,1,-1,9.04%,90,Completed
PO-03752,02/22/2024,SUP-059,CAT-02,BU-05,,381,"$1,016.51","$387,291.29",26,03/17/2024,03/19/2024,1,-2,6.18%,60,Completed
PO-03753,07/13/2024,SUP-047,CAT-15,BU-01,,341,$547.24,"$186,607.78",11,07/21/2024,07/24/2024,1,-3,6.22%,90,Completed
PO-03754,05/05/2024,SUP-048,CAT-06,BU-05,CON-0029,32,"$90,394.70","$2,892,630.33",18,05/23/2024,05/23/2024,1,0,2.25%,30,Completed
PO-03755,07/03/2024,SUP-019,CAT-15,BU-07,,260,$424.59,"$110,393.01",2,07/04/2024,07/05/2024,1,-1,2.85%,90,Completed
PO-03756,10/19/2024,SUP-052,CAT-15,BU-05,,137,$468.42,"$64,173.10",20,11/19/2024,11/08/2024,0,11,12.12%,30,Completed
PO-03757,01/05/2024,SUP-004,CAT-01,BU-07,CON-0103,209,"$8,495.99","$1,775,662.38",27,01/30/2024,02/01/2024,1,-2,3.09%,60,Pending
PO-03758,08/22/2024,SUP-027,CAT-14,BU-08,,137,"$2,337.01","$320,170.74",5,08/24/2024,08/27/2024,1,-3,1.83%,30,Completed
PO-03759,03/27/2024,SUP-053,CAT-04,BU-04,CON-0043,187,"$3,254.52","$608,594.72",22,04/21/2024,04/18/2024,0,3,11.97%,30,Completed
PO-03760,09/12/2024,SUP-021,CAT-01,BU-07,,238,"$4,623.78","$1,100,459.49",8,09/20/2024,09/20/2024,1,0,3.03%,30,Completed
PO-03761,04/14/2024,SUP-030,CAT-09,BU-01,CON-0073,36,"$21,692.06","$780,914.28",13,04/25/2024,04/27/2024,1,-2,0.88%,90,Completed
PO-03762,07/10/2024,SUP-068,CAT-13,BU-01,,66,"$56,574.87","$3,733,941.16",18,07/28/2024,07/28/2024,1,0,6.69%,90,Completed
PO-03763,04/01/2024,SUP-004,CAT-11,BU-05,,371,$209.69,"$77,793.85",8,04/07/2024,04/09/2024,1,-2,5.81%,60,Completed
PO-03764,07/26/2024,SUP-038,CAT-10,BU-03,CON-0063,366,$860.68,"$315,010.40",8,08/02/2024,08/03/2024,1,-1,0.26%,90,Pending
PO-03765,08/15/2024,SUP-006,CAT-04,BU-05,CON-0043,190,$554.91,"$105,432.13",40,09/21/2024,09/24/2024,1,-3,7.37%,90,Completed
PO-03766,01/15/2024,SUP-071,CAT-01,BU-06,,228,"$4,529.09","$1,032,632.71",18,02/01/2024,02/02/2024,1,-1,1.81%,60,Completed
PO-03767,03/12/2024,SUP-010,CAT-09,BU-06,CON-0073,477,$97.96,"$46,729.09",9,03/19/2024,03/21/2024,1,-2,0.20%,90,Completed
PO-03768,10/18/2024,SUP-050,CAT-13,BU-02,,465,"$4,669.46","$2,171,296.72",29,11/16/2024,11/16/2024,1,0,6.92%,90,Completed
PO-03769,09/25/2024,SUP-048,CAT-06,BU-04,,439,$557.34,"$244,670.76",20,10/16/2024,10/15/2024,0,1,5.42%,30,Completed
PO-03770,05/28/2024,SUP-064,CAT-06,BU-03,CON-0061,19,"$38,147.77","$724,807.71",22,06/16/2024,06/19/2024,1,-3,2.31%,30,Cancelled
PO-03771,02/05/2024,SUP-042,CAT-01,BU-01,CON-0095,91,"$8,918.62","$811,594.68",24,03/18/2024,02/29/2024,0,18,9.21%,60,Completed
PO-03772,07/02/2024,SUP-079,CAT-15,BU-07,,118,$254.44,"$30,024.13",41,08/09/2024,08/12/2024,1,-3,4.19%,90,Cancelled
PO-03773,02/19/2024,SUP-079,CAT-01,BU-04,CON-0103,362,"$6,526.50","$2,362,591.87",41,03/28/2024,03/31/2024,1,-3,3.31%,90,Completed
PO-03774,09/22/2024,SUP-065,CAT-04,BU-02,,483,"$1,451.04","$700,850.09",13,10/03/2024,10/05/2024,1,-2,1.99%,90,Completed
PO-03775,10/21/2024,SUP-024,CAT-13,BU-08,,443,"$54,730.81","$24,245,746.82",43,12/01/2024,12/03/2024,1,-2,12.61%,30,Completed
PO-03776,12/07/2024,SUP-039,CAT-07,BU-06,,331,$262.10,"$86,754.31",12,12/19/2024,12/19/2024,1,0,5.38%,30,Completed
PO-03777,08/27/2024,SUP-056,CAT-08,BU-05,CON-0008,290,"$2,189.77","$635,034.08",12,09/08/2024,09/08/2024,1,0,0.45%,60,Completed
PO-03778,08/01/2024,SUP-055,CAT-07,BU-08,,198,"$1,276.51","$252,749.28",21,08/19/2024,08/22/2024,1,-3,1.08%,30,Cancelled
PO-03779,02/23/2024,SUP-018,CAT-09,BU-05,CON-0015,356,$546.33,"$194,495.19",42,04/12/2024,04/05/2024,0,7,11.91%,90,Pending
PO-03780,07/12/2024,SUP-059,CAT-13,BU-03,,222,"$4,799.08","$1,065,395.52",19,07/31/2024,07/31/2024,1,0,5.50%,60,Cancelled
PO-03781,09/15/2024,SUP-020,CAT-12,BU-06,,432,$575.44,"$248,589.38",19,10/04/2024,10/04/2024,1,0,7.66%,30,Completed
PO-03782,02/04/2024,SUP-012,CAT-13,BU-01,CON-0041,381,"$10,820.36","$4,122,556.19",11,02/15/2024,02/15/2024,1,0,1.17%,60,Completed
PO-03783,07/25/2024,SUP-053,CAT-14,BU-01,CON-0082,112,"$4,089.73","$458,050.01",41,09/03/2024,09/04/2024,1,-1,3.53%,30,Completed
PO-03784,11/13/2024,SUP-064,CAT-01,BU-07,,270,"$6,433.42","$1,737,024.15",27,12/07/2024,12/10/2024,1,-3,3.38%,30,Completed
PO-03785,10/22/2024,SUP-078,CAT-01,BU-01,CON-0040,185,"$5,592.35","$1,034,584.31",8,10/27/2024,10/30/2024,1,-3,3.46%,30,Completed
PO-03786,04/12/2024,SUP-056,CAT-10,BU-05,CON-0063,397,$815.32,"$323,682.69",3,04/14/2024,04/15/2024,1,-1,0.63%,60,Pending
PO-03787,02/02/2024,SUP-048,CAT-13,BU-01,CON-0041,61,"$45,543.70","$2,778,165.69",27,02/28/2024,02/29/2024,1,-1,5.28%,30,Completed
